	P0-O	P0-F0-T0.5	P0-F0-T1	P0-F0-T2	P0-F1-T0.5	P0-F1-T1	P0-F1-T2	P0-F2-T0.5	P0-F2-T1	P0-F2-T2	P1-O	P1-F0-T0.5	P1-F0-T1	P1-F0-T2	P1-F1-T0.5	P1-F1-T1	P1-F1-T2	P1-F2-T0.5	P1-F2-T1	P1-F2-T2	P2-O	P2-F0-T0.5	P2-F0-T1	P2-F0-T2	P2-F1-T0.5	P2-F1-T1	P2-F1-T2	P2-F2-T0.5	P2-F2-T1	P2-F2-T2	P3-O	P3-F0-T0.5	P3-F0-T1	P3-F0-T2	P3-F1-T0.5	P3-F1-T1	P3-F1-T2	P3-F2-T0.5	P3-F2-T1	P3-F2-T2	P4-O	P4-F0-T0.5	P4-F0-T1	P4-F0-T2	P4-F1-T0.5	P4-F1-T1	P4-F1-T2	P4-F2-T0.5	P4-F2-T1	P4-F2-T2	P5-O	P5-F0-T0.5	P5-F0-T1	P5-F0-T2	P5-F1-T0.5	P5-F1-T1	P5-F1-T2	P5-F2-T0.5	P5-F2-T1	P5-F2-T2	P6-O	P6-F0-T0.5	P6-F0-T1	P6-F0-T2	P6-F1-T0.5	P6-F1-T1	P6-F1-T2	P6-F2-T0.5	P6-F2-T1	P6-F2-T2	P7-O	P7-F0-T0.5	P7-F0-T1	P7-F0-T2	P7-F1-T0.5	P7-F1-T1	P7-F1-T2	P7-F2-T0.5	P7-F2-T1	P7-F2-T2	P8-O	P8-F0-T0.5	P8-F0-T1	P8-F0-T2	P8-F1-T0.5	P8-F1-T1	P8-F1-T2	P8-F2-T0.5	P8-F2-T1	P8-F2-T2	P9-O	P9-F0-T0.5	P9-F0-T1	P9-F0-T2	P9-F1-T0.5	P9-F1-T1	P9-F1-T2	P9-F2-T0.5	P9-F2-T1	P9-F2-T2
11x18	2.4057514141836043	3.006572730185189	2.8747364946487264	5.834635102803403	6.549880044771797	42.73509644553614	4.8435196031329255	6.766480099873104	10.148537997359483	8.691500570048163	9.480410393692228	2.16291874568103	2.803808044090865	26.775143325575623	10.088680445817662	11.893612595321649	11.684117723752586	2.106615904085909	9.360480077475406	8.284544375377218	6.391391957713386	3.4567146602917496	12.514647707966683	5.959778087773587	1.7218924292216216	43.62751991700933	16.397641458649602	3.8629594131220113	11.073816242667247	28.119408647927198	23.694856010037665	1.6248816455398858	14.433610303408258	3.8264090057375486	19.796768294506435	11.553934223864161	7.974437147644683	1.657273194981818	32.47942495737814	8.231992007077423	4.652287587467018	5.097411858876359	8.19907183303366	5.9082503014837675	3.12578058299748	14.85892701628106	6.851845594447884	1.8083509673996683	15.265964221552201	5.324154871111023	7.0683944363680435	1.0277882902405957	7.201318788127534	42.10630391292822	3.2746469695876064	4.076667146089711	13.880399168976446	1.9831658385420243	3.2298869851154537	67.27193948870016	43.52393154154492	2.645441764227943	3.284639763029479	8.469243701685619	2.1359691298282373	11.613567553240078	44.85191977995095	1.2725929276220007	20.788802201927737	4.116435115891018	24.68785440901547	1.9601329897971043	4.639780155541782	20.36696306437187	8.932376685732946	2.418822970364122	9.737167932321976	3.0947729846601533	7.386347044308887	19.95098008789132	20.3395295582852	4.882522030585667	6.4422403156348755	5.463895172391418	4.360735677393412	1.6902900064346902	111.658540340072	3.2209887327624447	39.866321558568224	13.552672560814246	2.4645815115884173	3.700851077902599	10.681583826029245	8.03925110436615	2.511510447751248	1.5327428205638793	9.64884257158671	1.7119345256413738	4.331244858144579	38.18943666680578
12x18	1.9002827281220012	21.062735377485293	41.380581279683966	16.734249454909985	2.73622764746382	3.592813784470673	15.021338754522597	3.0486833059092806	11.763230949366294	12.094689252777771	4.815456582175326	23.51825346752797	3.3858496966965697	45.139131311349665	6.236897026140746	10.521140664496116	10.07298439750431	6.685838530504257	5.068446988068699	6.956034594480727	3.0586090603981804	2.24564703994304	6.567901162286548	54.83289478617923	3.1401356169335646	3.4333467571322887	5.533336413651892	1.2888587538896448	2.54775657098875	45.066430649194864	42.68094187061969	2.3049459218071613	5.404899003359627	11.893921093296614	1.2501271242418543	7.940551569280851	14.179490821375907	5.7769671119320805	32.143837111395285	9.561974949638335	4.582674843730277	2.403823419259069	9.875079367127753	7.873522464710462	6.725629206047204	3.7917587304250544	23.235158414401287	6.460868705451473	7.824041889494899	9.021164193198937	3.006023874618606	1.6149434925577268	5.305618963538547	14.373070735556997	17.672999035205915	30.73107579292389	24.11025993224713	4.873250526178754	3.734943414613815	14.561608714606738	28.09717660401535	10.348046316627686	2.1983559930927163	10.462504934344631	6.3610860559020015	2.6278851017141043	16.59175335000138	3.4981394022896533	20.14845224455947	5.032058950223829	7.5198924725131056	4.546241040384698	7.838278268994153	16.907159618185187	2.6817638686394556	15.86689685390857	63.25537103962119	1.8363071142616219	3.8650774108726367	4.854308402248848	8.713792749915218	1.415061157279903	5.948081726499056	9.430916233789036	3.307280264688354	14.433420854633761	12.639450371824084	5.379277139701745	2.961350105757068	9.930474135328158	3.275198992971187	6.188224192202271	6.019867500072398	14.461239045103499	4.4583294918151255	14.071496103638816	5.925815705510356	11.754286201169785	4.870991334370895	10.55028119136385
13x18	2.772069640766448	6.71950347739705	4.637823238324997	5.665079392097836	3.497776852460484	10.076886075509025	68.12029206265278	2.8387056173115313	4.885373275668436	17.128138720112062	5.052613184441035	1.6129792561300562	3.6454115273792054	3.273687730872342	24.72675550072933	6.414046179302875	14.096206434059575	2.6931606913088366	6.988938417531272	10.170573162638949	2.4450444845629216	3.8667430032297436	12.73229873742934	13.372800416106525	6.165151096657121	11.40282191730756	10.004317292201364	3.588651998921734	15.473162150529573	48.17520064817713	31.823991744283596	1.3288296439310372	5.030970729309312	22.02310455140028	12.668101394330417	3.4088008716234417	24.763553120005437	3.787258954102516	5.812765592712553	12.131496539609298	3.492227621766955	31.824097546198892	2.260892684992745	60.12278847717983	3.7259217569680434	10.42613817117424	93.04769532798305	2.42319349963445	23.992804675091687	11.668003472128563	2.5187355098133466	3.7644763339955576	4.9518344905651475	8.366563900780646	15.903005765030922	16.22824869017934	12.975443716406135	10.96022231676857	14.925350251522604	12.405633402562433	8.208287499743262	4.745949731718277	43.07428291061708	4.982875805500194	5.1307878554555995	11.531125635097775	42.2315762693999	2.441465258557147	5.401780983696768	14.84459970612582	4.751289517651777	3.65201390231022	37.357729428478024	12.947640666376753	3.1845602220962563	15.819220420524083	32.721104683692495	3.3884372654002757	3.695999152267346	16.565725819286765	4.955000281918238	8.922269406759204	2.6900448774305232	21.750136194721936	1.1914884317807721	16.241847665394715	11.573758260454879	2.377578434572515	5.319179873910686	11.573758260454879	3.1658086313788942	0.9860404808119257	7.768251955783595	16.537034345664452	3.447774769455456	2.531283593316934	21.576664003746654	4.656413615748727	6.998926219789754	6.922603147483988
14x18	3.85606282379393	1.4487665521916655	16.304316364400226	5.435818370369177	1.2692161313989065	31.575292468329668	28.493866097055715	1.509851718713248	10.984801668719834	9.178118475569129	5.84260910293017	1.6296841455643423	3.2623335412375907	11.018964160090066	1.200437163246134	3.5730116401439407	7.985148089492432	2.200295925685275	4.461753552988715	14.713963499129425	5.070545294375807	7.2999781746252355	14.442849212363376	9.508583845274087	22.03296050356146	11.272952956340793	15.032957134736492	1.6847812742432344	5.0878657940507415	23.537714195453166	11.04697410563145	3.0887954112969367	49.232953682418845	4.468171605557589	1.2432705944082456	6.541060264068606	16.613448134499613	3.4257843277532776	5.394186035761246	6.9741517124380605	5.805368612929442	1.697815121495381	22.05808663649449	15.216542469591424	21.00749129417547	3.4047383072792092	6.987862584466971	15.030697119294958	2.6842607890421037	6.8094766145584185	4.885283859339786	1.8427939136794462	5.620007053985976	9.448730120794204	4.738010871267409	11.214265770682855	4.846391599294705	1.3022847190998148	2.0645494223150944	25.95492991666719	2.863500855882461	1.5592582086798816	5.333924488958526	11.705157169162074	4.01878237728551	9.469385630605363	43.779788475281336	15.291091142969169	4.986080815740311	3.4887852067845295	6.123705147953122	4.553152290527322	4.093716069032619	17.522850762689096	8.358227712045458	7.502211424868747	7.778597367735397	4.144089465987609	31.510466105802383	11.040212790755083	3.0498443729301594	1.145974624812985	2.437999118195355	22.92202283033876	6.691535205123128	16.209834431300536	42.910943174385466	1.410318918346441	7.4292009070490135	6.634296649100621	3.6199523972240355	8.626569669266049	2.9750632822230805	5.599906408068117	1.5274183361335494	6.236277117883918	35.01332732415021	27.65778517969373	3.945265713074501	11.382188577156624
15x18	5.109948042084186	3.0770853017525006	3.002925813832897	61.050237510350904	0.9838880835631383	14.865834538416097	6.633452468857182	4.081314664015736	8.754347780566354	5.9780280866284725	5.636886078705927	3.2072856891329513	12.508200170649426	27.926616377312563	8.134476966192954	5.152984128384494	43.13365906519938	2.341463778237848	4.017905997504443	12.335502376793993	7.590236857238668	8.879115470061677	7.636257755458464	7.541599244799498	1.957005177916913	13.811747758177843	22.720284472930256	3.99601719457446	2.7661284849956296	11.184114042319521	4.880462817852392	1.152797590423626	46.073250495905114	11.998836390885888	3.596890948403568	5.394186035761246	14.321529093624433	6.841169262302503	1.9798034819906631	70.90309526550816	12.43644577001619	4.664797490049239	5.116162598968234	11.741868995178534	2.525790303179319	10.987973780104465	6.249193825449697	1.845153317094761	4.245019463665231	10.170418986904796	7.465574364135599	8.744719676645078	4.524576028140428	17.537178086433233	6.321867581459061	7.008896031844792	4.067492100578557	1.9596341467608924	24.198334076102643	7.630273831170318	1.853241334275947	8.581628251532905	11.01619988293929	5.031698608125989	3.409410253624533	55.468044903269806	52.92404325446479	1.6977238926520155	11.531125635097775	27.884701059162825	3.5279791481710556	3.39381369755981	17.89772513012566	6.4813774534996105	1.5988590529506426	9.97549004394566	37.10692365411425	8.61112922590938	3.491966296719308	55.88855808348785	2.758095783989116	0.8664419174458393	3.3189679970777695	11.315181098277137	8.094804931319569	3.402379649607205	12.883954931049779	2.334470288134415	7.142792042461324	36.16880383902822	6.173153312059358	2.7469046174993625	14.014901341370667	17.562992506498354	1.1709486896615757	4.868527061785967	16.623551145933746	6.3246284764768275	2.9155591721013474	6.873421762239346
16x18	5.866016407219175	3.3826116310178933	4.692389102417137	12.020948654437474	3.993127651289359	6.592008534247196	10.007337597438058	2.5581976363051737	11.389385193255235	42.471736394337626	8.856093593132657	5.757660691256126	12.035909531970564	15.887759636761006	2.3288099001866467	4.1171012441456485	18.720960154950813	5.296500925965125	1.8618566915380954	54.52940944807364	4.844115059688211	1.3568836010073408	18.175716570002585	15.451837652488045	22.069993992387282	4.540255755590141	6.690880695683514	1.3286721501230516	3.3666472090339474	102.72858624188956	7.424487393408335	1.6748103800475787	2.305595180847252	18.418868598009517	10.389887757329982	3.3251548867040093	114.45872108056932	32.158177025149264	3.3137915634563213	7.120322980460268	13.20421550367209	8.952256919961531	4.713880901542342	7.831608695440704	3.578284983702333	9.319296086123426	30.225961466327707	5.808789603600322	2.645724537606236	11.446858638476721	7.913333166756178	8.057790356802528	5.112242076409404	34.85012734045111	2.789366247375697	6.649508230022544	14.461708220336455	2.223555372193494	5.305618963538547	5.367411817299869	2.415463463883675	1.4494203594718096	5.886712644968568	7.2110040263094906	1.5463128328294233	3.5123496910969427	74.67001351216666	3.482964363837948	5.25707176187441	7.464478275029071	2.4175309859513074	11.632131986937058	7.386347044308887	10.050012166433921	3.957260960485366	6.023126817200213	23.950264193769176	2.795783673783332	31.222038732542345	4.835061971902615	3.395955817986682	7.766694016443081	9.834853743746624	7.687641487581673	2.309027584586141	8.46747344445037	10.700118664641334	24.95810322041744	10.75855427940349	8.396458891981995	6.250285283282138	3.2608920389609635	5.725519216912214	14.932591991813224	24.067191536354258	3.0097741291070723	3.944161923247703	4.741893931997438	30.21853566118263	7.429821590203993
17x18	3.462522904915354	3.2115461131305407	32.77195270942331	48.61430827310852	3.1163765152158773	3.8811776090553827	4.101306062182982	7.6328945873430225	6.592008534247196	13.18768379369023	12.691385794239274	2.1438903241250906	30.017711001049317	5.7905831902032805	2.6317888160549656	10.942387516559572	8.746286311693131	1.8442680839469625	4.486385472263408	18.720960154950813	2.728167580851496	2.980358584764695	3.1517361276332125	19.007996223826563	5.8844285488632915	4.534726200440504	6.107118965437115	15.569336006445337	3.377367767890701	11.769291534348755	9.392300640620686	4.240601400570776	2.0772683883529632	16.04941863523063	3.530039036196909	32.47942495737814	26.349514545395223	4.731565138656611	16.985222746946476	72.44293198671184	6.611560695745783	2.7463068515911258	4.410542016604886	22.08627949203268	3.6055187071398267	43.89817349450008	10.131004414232109	2.35737142664732	5.433372472308439	82.07615204915237	19.68743142221353	2.537037128357304	5.962411737360858	5.75379579632841	4.5653794178215845	1.9687452889474872	40.19413431131338	5.637908022855856	52.03831283480902	102.44426511344824	3.8567134255265048	11.873077763490208	6.284486280961096	5.171847718089985	1.6651281638171773	14.85402770595838	15.050111368725169	10.238888727708794	3.6417372883700607	17.63669265209014	3.711089056990999	7.192927566824803	2.178184628772092	43.781619848377645	2.520406085849789	17.86475337146589	10.72886958304618	1.7081483532596846	8.241014331067872	10.38307170111121	7.302159958140543	8.563999501379872	7.812470821791223	5.922700211514136	2.5042274508344744	12.222682093484192	7.265933971559823	1.6638101241211452	51.698312880980765	6.3173379202550635	4.194703258109426	0.9680885628575069	9.931596112787688	42.99226508025815	4.598187106095971	3.3237649231834085	12.221192172452398	7.035748051819408	26.146103235777197	28.21738148912886
18x18	4.692389102417137	9.011088044473661	3.85606282379393	52.94206843249878	15.031543591553406	2.1968988426661102	10.558120928297079	7.4329172692080485	15.893497704857825	16.734249454909985	8.353656910555296	22.613975465168586	9.304792674659074	9.716834998731073	2.0365258691787633	9.255017820944815	67.9001163164708	1.31291500290157	7.731852850957738	11.83860120484741	5.74574345367721	22.095365398841377	23.010317100429717	9.036491028181667	21.417783590450348	8.75583070697946	6.5058532457396305	1.2413297574013724	6.916699949663842	10.004317292201364	8.879612422903353	5.855967882005016	20.02952831233477	6.833653359565542	4.0349919331082535	3.5164881201430416	88.98629221789307	10.842110926923816	15.949550616513323	13.384878474529097	3.6751309582711595	2.0482871176241177	7.433137751532705	13.877275787875945	2.2092079641860822	3.940807026998509	7.025805077651827	9.452521352538371	3.841399824764878	5.558337770579943	39.826696579321954	1.4940522128439253	4.224714894525852	4.447814013436654	1.0180970888355783	7.321249707181102	7.356167430454072	11.353067517242854	7.186535367778498	98.35086979679252	4.793974717370034	3.2028510483294594	3.160028815373122	86.14856582123416	1.266418666185301	16.957502550092673	8.037304073486053	21.69931243458194	21.186783080063428	22.283241850233487	5.868809942721547	2.1024808014936522	8.271069192524882	20.423859323027465	1.6828938746196211	11.11602292541468	8.169469270781352	16.745864349220174	10.211929661513732	15.161832790037424	14.88486589011751	4.370002232190545	7.804563209051871	11.273984502813871	2.8934395651137197	21.328079571137483	9.910000563836476	7.248140325036956	6.100020689367684	94.48970405055755	2.6849043993738926	2.7592138921008167	72.73115987137193	17.144659822754623	0.9613516667999802	6.510537475584599	7.1672898502866245	4.296200533902661	9.175279769701353	10.981341274353145
19x18	9.109419974909533	14.724898162331677	2.5191264697460247	4.8821813479730105	1.9005135722973188	21.307477128369875	3.6138746559227637	7.425440531278901	2.4410906739865053	8.795567931374189	3.944812028108739	10.97126922802815	7.356981749564713	17.475266144518333	5.994413845694262	9.759329742704551	5.723362386156585	2.4292087496827683	8.421831153655814	17.37973426264306	15.709291476276965	4.504056131198608	3.832200400676829	50.12602993196048	25.069964587722225	40.27334529465897	77.72041589301128	1.7664507455903735	12.750805807009527	60.815520060891195	3.998415678967133	18.009369934828044	3.5801615375134292	11.317913965374741	9.3014677427273	14.135659530388587	5.199496554326187	1.815908604935667	7.653097014276774	13.653109684385198	3.4994521037367257	9.334808499616882	6.210479709336282	30.209896366586246	22.733067250331366	3.7332857416317635	5.376784645217072	1.4393308566424714	5.572291182177777	9.600577968861664	27.157741699984072	3.9560296571739832	2.131713377245926	9.44640461568802	1.2579410531820272	10.457958806893524	22.334200317326022	1.7265825677669835	4.520639331748557	16.322095771337995	4.766670503077134	5.432425035615485	3.761627859929289	18.709576876962487	1.509316152639456	16.249433433030784	58.4401186239695	2.0747743105651093	7.75877055470956	5.832799466603797	5.908255833738143	1.0187062353687333	2.7410649418897215	7.548951747253777	10.593439814680625	7.669345753175462	17.79219776455603	4.19897770186127	6.579857643339334	12.964245426161828	16.105298284885826	3.7826350042533665	3.426779956223395	18.952527305281432	2.7572244900803478	8.135792814101137	40.302787070194476	2.794555981978374	13.019531835835698	20.962849331819378	2.8724730283657687	1.6496749123163221	2.086515687691571	21.576664003746654	13.101366128829694	6.617427741028699	11.169515277416462	2.218212797918123	3.272332481017269	12.91608063926267
20x18	4.912862510765058	14.266472404157234	30.063087183106813	14.289071887135089	7.370948206049685	30.235754010361465	17.809870579300732	20.690290639841983	2.9147690079167123	27.241518063599777	4.206678372980518	1.3385213270162517	3.4856734459095406	7.116449523271555	6.55103651380573	20.67085974642412	54.39648946178326	2.8357238715881077	16.4114360339619	18.320303482358895	10.239412214050017	3.99601719457446	6.1635263352015235	30.647862823546824	9.39973321120886	3.493302830738889	20.600066258304224	2.8357551310409606	5.278701442859911	19.999182987323714	1.9830603469830776	5.591174911661023	22.256923604985968	4.258439279168914	6.544397567835997	12.130889483862296	21.92065071176771	0.8796544848117094	12.79845755749692	30.597553546457867	4.263608202038183	2.8814228220590423	3.1245969127248485	9.19043701968244	3.480052369087836	5.495731717141336	9.630586224418998	8.006148113445796	3.160362927238177	8.235227048782486	8.609568307838474	1.168232320317958	4.076667146089711	7.286447075807806	3.956666583378089	2.1049384155650697	3.9374905778949745	7.30204812077278	11.021075834779102	29.858950944187907	5.4560229518978485	1.8808139299646445	3.4289724514852167	20.0613787490866	3.222244810189915	3.097879600969645	5.459129005410866	2.628535880937205	4.350885336597613	17.9255183448473	5.363527737278911	25.296596481463236	36.25082798412658	38.997249657611675	3.843232877084598	2.754463369425314	38.62585097820494	13.972139520871963	4.710183990464026	18.626880093443813	8.784968919972732	2.590658644613458	13.107363881222089	36.9924639646433	1.6599192392238302	3.3179362833692863	10.085593485129788	2.329850021985521	3.7694648979230756	23.042888403438262	7.2057950456120405	12.950727187743896	18.23740178451291	20.899598678664585	2.5874257035380714	9.704962615156559	20.670451497630747	9.40611185373104	3.561050873923554	56.3302159860693
21x18	3.9477403919128786	1.928031411896965	11.95936788558145	36.440004914514255	1.979495973108731	47.03533331373696	6.484694381500021	2.0559648696506883	11.663993384149503	4.008716686173414	8.730143531079387	1.314097787862074	6.988938417531272	18.372809154210977	1.9439470384262845	5.537133471023535	7.550463030539875	2.3331272736051263	3.640632396786356	10.938522775187144	6.103084707159076	25.069964587722225	48.71703468079417	60.815520060891195	4.7057089060964445	4.737159169378518	10.47807988078939	3.507587501350588	14.059704323963599	6.080983447602916	1.5289488594066865	10.613260769009743	7.262173060119379	44.560369017666666	4.963548021008063	21.114568858598478	3.4959262725355202	6.265612124716348	2.8044743264108756	31.69835092496801	7.316946414813998	6.193781504640207	5.485110623729147	5.448106757042203	1.8222155701970284	4.453041951554565	23.556766895051588	2.879452550606913	10.996849690609064	48.368916518461596	6.832587614769352	5.990726833802698	7.465574364135599	12.85224877859516	3.7327871820677996	16.976891481792006	5.695872255777942	2.7284807252566634	11.214265770682855	21.007116687924658	5.8980482937218905	5.834559947793893	4.110642781924079	17.60191942660026	1.4420031197076253	51.869154873181614	9.680617065954193	3.2540549160840158	22.833601058999463	4.328572835643805	2.9715268037661304	1.7497698567084168	6.145096136113056	54.221452311061114	1.7639895740855278	5.00100252695654	16.760552798332867	22.441180602934416	43.49424415611825	28.06364020115656	10.442354088272332	24.286694290857703	7.077000290460226	10.707834559618867	2.0449215590709215	7.337684315170064	14.501888982270414	1.2147981496994689	3.732656503965496	15.609126418103742	17.648800819969587	1.5215197290185345	9.175279769701353	12.204183441174228	1.593972434737568	2.8340475126473996	6.175174348044383	1.0432578438457856	3.7607530523044095	6.544664962034538
22x18	7.680627266478618	4.587852480874507	2.2110539107426597	60.126174366213625	15.787646234164834	11.55758402104115	71.48930292021666	1.2484147419786427	5.55679874272178	104.93266774427043	14.063818393491598	1.8568337816666305	4.666254547210253	136.24410083547042	2.475332525939166	10.60236265939451	8.851345175303587	10.188685803700908	18.218783051417198	23.410546869289007	3.204250569226704	2.832903816839991	4.572051810281982	21.689421959418322	24.19170130788375	2.628905225156328	48.17520064817713	3.7461147869226865	51.36429312094478	79.28923422595435	2.6796882810040024	1.7360601542015186	9.975218201373066	20.469680106227823	2.108147865518754	3.416826679782771	5.542863189874106	2.4424283922222294	3.9247270130607284	15.31555291313233	6.9386378939379725	2.326143793733509	16.297016909280522	21.63484425801998	2.9354672487946334	21.35305559863198	8.383583031908646	17.946309177865963	5.677186537015688	52.92508463798655	11.917344016680062	6.315723358541482	12.055129966123564	43.778906237404605	1.8427939136794462	20.128111179182355	16.468812909867687	1.6278193414255266	2.73926096460272	90.23131272860127	4.553024135093943	10.575327471289132	51.73236954560061	15.72400347220812	2.1154756992127344	8.899752214618756	26.41189721172085	3.340545943444507	31.780370709034045	103.46473909120122	2.6879861318082368	17.130151997194524	10.668117877054609	55.68363694848942	2.903424276725632	3.223878687436084	6.250068935626663	11.227216614774111	3.0304600952792136	9.22428068734239	17.383496579252025	0.9966392618298138	49.26228178359747	15.130540017013466	26.327501753043027	8.544784266117913	6.425571347436524	9.310503072314443	4.56080166474064	16.147823832443255	17.253139338532097	6.9826352777483125	4.013813408081493	10.754109053891328	3.733147997953306	20.627764295919608	39.472527778472134	1.8600698397070519	10.335225748815374	8.39628823357383
23x18	12.675195931925543	1.2896485866404415	5.780780104618296	74.504946592138	6.20002380221546	28.189422000138393	18.65090702868149	7.1425351835479125	8.58471931499943	44.16863737336804	9.172442254933069	3.9418415970324765	6.485750585075772	9.009537082832743	2.243192736131704	8.468692360329424	5.055744310964985	4.733896552965076	52.16575256843281	17.35431440053396	2.067237836749047	2.049479581819289	15.709291476276965	13.156082209350748	2.6401539065730484	2.5290582613620693	102.72858624188956	3.2607436532897207	8.49735425246734	12.390594411804853	10.812079833334	3.1744565704001837	7.983059823678356	15.684018498272117	1.176614581537667	2.4606684963967917	72.44293198671184	2.041955491327622	21.64965629781415	4.37840267431405	4.483441650122202	8.3555992976804	3.4047383072792092	11.584042877318204	2.558081299484117	2.6836864141531676	4.094220488264569	2.7463068515911258	5.781704510483298	11.706440046832995	6.9886960437712755	1.2965824450348895	1.9652565423653265	39.78297571397424	19.178304931239904	43.843727556279674	26.332348512298935	9.206292151282131	11.29633121383693	10.339657103248417	6.405702096658919	3.074287922325286	11.46544290519703	38.6674374372386	13.115852244672826	10.247471628300362	35.160691740378084	9.195126262122265	2.557327570135752	42.8160267082965	3.197718105901285	2.88972778829851	10.087366617139907	12.452681120119676	1.2979963663939844	9.203369175976404	14.772694088617774	2.016263810925695	31.473058297345496	8.782355841671482	17.792303721560682	10.755869310663249	7.0797027449508425	35.689077627036816	3.6968403786859416	3.395955817986682	21.05227757977705	2.815283022983356	9.159037892518016	25.846676426193945	7.789183757264216	21.137403991157754	4.214929305243033	8.226766078367948	1.4832172668257662	3.6199523972240355	7.616214665318561	2.0241849122600395	3.102119802548841	8.03925110436615
24x18	8.5214585747979	15.117877005180732	24.580578520683765	22.77877038651047	20.250589024208804	5.022755832458357	8.988601574365866	7.641428285565478	2.4968294839572853	19.276291600705083	3.8703318526625363	2.1963022937825225	11.921912130579596	15.471653639204805	11.005622189610735	6.288007876683685	53.69090998626957	2.9314561885048955	10.331916236576195	3.145687711469775	3.0462111421188616	8.08596392806433	2.87989833007657	18.782107841923928	19.822308556488586	47.670280855392825	4.6519539001625265	12.53150748299012	18.479832877314838	36.959665754629675	34.45315663848618	2.1598367982061735	2.8932599042706517	7.311935239817936	0.7644744297033432	6.487994151873331	22.744768612030374	1.9886957462287833	3.470291249387843	40.31029902475214	4.39782564924095	14.324370692460544	5.762845644118085	9.165349687460553	1.205246941749962	8.15997250561133	11.539411576840443	2.9725939357753894	7.515652967176073	15.865199984773676	4.475930851957277	5.3992215914528865	4.829810765306801	9.546701935368395	1.7854207942037643	3.3070964342751354	7.190780323505409	3.0281047109980963	18.552976308511	11.44991613226818	8.598406383855687	5.604797841389797	4.553024135093943	11.979515728806868	6.766126924865044	3.3975092568885685	17.56815376608604	1.6283575742591587	3.5123496910969427	32.49886686606157	4.297235084577725	2.272176329907523	9.197597423956053	8.301481042182852	13.601381181735691	4.65119088056085	7.658916646978723	7.1019486371603495	3.16930976000425	89.76472241173767	8.841830581604823	5.295512077601979	5.6369922514069355	14.702107997593195	2.9685485496038577	6.457837847883198	3.4657676697833573	3.9263352071903026	9.765044061171334	5.747312072234869	3.044828365686691	3.4140452158409134	30.21853566118263	16.157890901320663	5.760153562422694	7.143313789350299	105.93613110228202	5.920233587789924	3.780979245597868	25.174703007504775
25x18	6.423686509106834	1.6211735953750053	2.6318507355988072	43.87705338050277	6.766480099873104	3.3148268611506806	73.07813960343017	4.230144969558776	5.461153286972509	16.522718475213992	2.7075953009838494	10.478135524498622	7.585906080299303	7.667218657866239	4.11411809964681	14.557588354788093	6.621132923960513	2.5534868520992045	4.6152102567035405	50.34480602249869	5.126692879754105	3.4891904710070683	7.254334533444215	15.696724446117964	23.608303520289923	8.410965749553863	62.277344025781346	1.0315180750821078	2.0630361501642156	11.038967539940996	42.01547863506329	3.6985067570517427	7.193781896807136	27.546945389509396	17.873808541745937	3.3104383010388836	10.533743465729765	8.883637984787564	6.9668990370951605	5.242288067506843	5.572291182177777	2.747865858570668	2.9037426809934206	11.741868995178534	2.3803209905332254	12.129089670968622	9.827726103983087	22.733067250331366	9.004352550195941	5.548366255713197	2.7085172688449326	2.7424821790329514	49.17543489839626	7.932663354168097	15.066423816193018	4.561818274137174	27.533112747555077	0.8232633841456757	11.167100158663011	4.988976599101672	7.30236090656406	3.4870510032453996	3.4279848639595616	11.925347684746676	1.918072564053825	4.710311716840596	12.80751535080731	1.4093170538877506	14.286329032214745	5.982123241257018	4.612140343671195	1.3096772504751082	2.8301891674990443	4.727856436213499	1.3373681721563335	10.788136548290673	5.238709001900433	18.91291687907292	12.434240324419896	26.218761259025875	6.123457924698076	4.474431043193979	4.657036799789555	5.5336584262762845	3.6502100463821767	16.152608755547305	9.12160332948128	5.216326661949769	12.812858403269578	6.649509784173821	2.343945268602096	5.038952328299167	13.13960484782396	5.19331505327104	5.1283269060592405	43.87978365100504	7.204536657611193	15.54134589986725	10.681583826029245	9.722898241667806
