gene	ST_mel1_rep1_counts	average
TPR ENSG00000047410	0.4010000000000003	0.21084745762712762
WDR34 ENSG00000119333	0.44600000000000034	0.2413559322034001
IREB2 ENSG00000136381	0.3850000000000003	0.2000000000000085
GZMM ENSG00000197540	0.4100000000000003	0.2169491525423821
GADD45GIP1 ENSG00000179271	0.5420000000000004	0.3064406779661147
GSTO1 ENSG00000148834	0.5190000000000003	0.290847457627131
MFSD11 ENSG00000092931	0.3750000000000003	0.19322033898305904
PHLDA2 ENSG00000181649	0.4240000000000003	0.2264406779661113
RAP1A ENSG00000116473	0.32900000000000024	0.16203389830509163
PSMA7 ENSG00000101182	0.46000000000000035	0.2508474576271293
MAPK3 ENSG00000102882	0.4030000000000003	0.21220338983051748
PSD4 ENSG00000125637	0.2800000000000002	0.12881355932203936
PSMD12 ENSG00000197170	0.5670000000000004	0.3233898305084883
KIAA1147 ENSG00000257093	0.2460000000000002	0.10576271186441129
CD19 ENSG00000177455	0.5070000000000003	0.28271186440679164
IGBP1 ENSG00000089289	0.35400000000000026	0.17898305084746524
SOX8 ENSG00000005513	0.46500000000000036	0.25423728813560403
EFHD2 ENSG00000142634	0.5100000000000003	0.28474576271187646
GAS6 ENSG00000183087	0.6620000000000005	0.387796610169508
NUP160 ENSG00000030066	0.45300000000000035	0.2461016949152647
TNRC6A ENSG00000090905	0.4940000000000004	0.27389830508475743
ETF1 ENSG00000120705	0.5140000000000003	0.28745762711865624
LCK ENSG00000182866	0.25400000000000017	0.11118644067797082
RAB8A ENSG00000167461	0.5270000000000004	0.29627118644069056
XBP1 ENSG00000100219	0.43700000000000033	0.2352542372881456
MAP2K1 ENSG00000169032	0.4300000000000003	0.230508474576281
ZNF428 ENSG00000131116	0.5260000000000004	0.2955932203389956
TBCA ENSG00000171530	0.4190000000000003	0.2230508474576366
ITGB4 ENSG00000132470	0.36300000000000027	0.18508474576271972
METTL9 ENSG00000197006	0.7430000000000005	0.4427118644067985
AKAP11 ENSG00000023516	0.3940000000000003	0.206101694915263
PPP1R12C ENSG00000125503	0.4900000000000004	0.27118644067797765
KIF2A ENSG00000068796	0.2690000000000002	0.12135593220339497
GOPC ENSG00000047932	0.35300000000000026	0.17830508474577028
NDUFA7 ENSG00000267855	0.4090000000000003	0.21627118644068716
ABHD2 ENSG00000140526	0.4050000000000003	0.21355932203390737
TPST2 ENSG00000128294	0.4300000000000003	0.230508474576281
HTT ENSG00000197386	0.4010000000000003	0.21084745762712762
TMEM176B ENSG00000106565	0.5010000000000003	0.278644067796622
NELFE ENSG00000204356	0.43700000000000033	0.2352542372881456
VDAC3 ENSG00000078668	0.44400000000000034	0.2400000000000102
KIAA2026 ENSG00000183354	0.5230000000000004	0.2935593220339108
NDUFA5 ENSG00000128609	0.5120000000000003	0.2861016949152664
SYNPO ENSG00000171992	0.2810000000000002	0.1294915254237343
EMP1 ENSG00000134531	0.7230000000000005	0.42915254237289957
ASPSCR1 ENSG00000169696	0.45900000000000035	0.2501694915254344
PLXNB2 ENSG00000196576	0.43500000000000033	0.2338983050847557
RARRES3 ENSG00000133321	0.5040000000000003	0.2806779661017068
EXOSC9 ENSG00000123737	0.4310000000000003	0.23118644067797592
B3GNT2 ENSG00000170340	0.45500000000000035	0.2474576271186546
SNX29 ENSG00000048471	0.3000000000000002	0.14237288135593823
TXN ENSG00000136810	0.3990000000000003	0.20949152542373772
CSNK1D ENSG00000141551	0.36000000000000026	0.1830508474576349
MYL12A ENSG00000101608	0.5070000000000003	0.28271186440679164
LBR ENSG00000143815	0.4950000000000004	0.27457627118645234
ZMIZ2 ENSG00000122515	0.5850000000000004	0.3355932203389973
LPCAT1 ENSG00000153395	0.5560000000000004	0.3159322033898439
ZC3H15 ENSG00000065548	0.5700000000000004	0.3254237288135731
HAPLN3 ENSG00000140511	0.5070000000000003	0.28271186440679164
MYEOV2 ENSG00000172428	0.4880000000000004	0.2698305084745877
TMEM131 ENSG00000075568	0.4150000000000003	0.22033898305085683
PTP4A3 ENSG00000184489	0.44900000000000034	0.24338983050848492
XRCC6 ENSG00000196419	0.47400000000000037	0.2603389830508585
CENPT ENSG00000102901	0.3080000000000002	0.1477966101694978
TRIM37 ENSG00000108395	0.3790000000000003	0.19593220338983883
ZNF704 ENSG00000164684	0.5490000000000004	0.3111864406779793
ATG12 ENSG00000145782	0.43600000000000033	0.23457627118645066
SPHK1 ENSG00000176170	0.3850000000000003	0.2000000000000085
MED4 ENSG00000136146	0.5560000000000004	0.3159322033898439
ARL5A ENSG00000162980	0.4870000000000004	0.2691525423728928
EXOSC5 ENSG00000077348	0.3900000000000003	0.20338983050848322
DBT ENSG00000137992	0.3960000000000003	0.20745762711865287
RAB11B ENSG00000185236	0.4290000000000003	0.22983050847458605
PLEC ENSG00000178209	0.45700000000000035	0.2488135593220445
CDK11B ENSG00000248333	0.4040000000000003	0.21288135593221244
SLC25A32 ENSG00000164933	0.5110000000000003	0.2854237288135714
ITGA1 ENSG00000213949	0.3950000000000003	0.20677966101695794
ZMYND8 ENSG00000101040	0.44600000000000034	0.2413559322034001
CLEC11A ENSG00000105472	0.45300000000000035	0.2461016949152647
CPTP ENSG00000224051	0.3720000000000003	0.19118644067797422
MLXIP ENSG00000175727	0.4130000000000003	0.21898305084746694
TRIM65 ENSG00000141569	0.4280000000000003	0.2291525423728911
PCM1 ENSG00000078674	0.4280000000000003	0.2291525423728911
FAM160B2 ENSG00000158863	0.45500000000000035	0.2474576271186546
RTN3 ENSG00000133318	0.3830000000000003	0.1986440677966186
ATF7IP ENSG00000171681	0.2700000000000002	0.12203389830508991
SBF1 ENSG00000100241	0.47500000000000037	0.26101694915255347
DAD1 ENSG00000129562	0.7160000000000005	0.42440677966103496
HNRNPA1 ENSG00000135486	0.4840000000000004	0.267118644067808
TRAPPC3 ENSG00000054116	0.5400000000000004	0.3050847457627248
NDUFS5 ENSG00000168653	0.47600000000000037	0.26169491525424843
S100B ENSG00000160307	0.45400000000000035	0.24677966101695964
CCT7 ENSG00000135624	0.5560000000000004	0.3159322033898439
RBBP7 ENSG00000102054	0.4990000000000004	0.2772881355932321
MGME1 ENSG00000125871	0.46700000000000036	0.2555932203389939
TAF7 ENSG00000178913	0.47500000000000037	0.26101694915255347
HCST ENSG00000126264	0.3020000000000002	0.14372881355932812
ITFG1 ENSG00000129636	0.5450000000000004	0.3084745762711995
TYMP ENSG00000025708	0.46900000000000036	0.2569491525423838
FBL ENSG00000105202	0.3880000000000003	0.20203389830509333
GAS5 ENSG00000234741	0.6180000000000004	0.3579661016949305
MAZ ENSG00000103495	0.4070000000000003	0.21491525423729727
GABPA ENSG00000154727	0.4940000000000004	0.27389830508475743
APH1A ENSG00000117362	0.43700000000000033	0.2352542372881456
UBN2 ENSG00000157741	0.4940000000000004	0.27389830508475743
TMEM208 ENSG00000168701	0.45300000000000035	0.2461016949152647
PRR5 ENSG00000186654	0.3830000000000003	0.1986440677966186
TOMM22 ENSG00000100216	0.5190000000000003	0.290847457627131
MARCH2 ENSG00000099785	0.46600000000000036	0.254915254237299
AGBL5 ENSG00000084693	0.46200000000000035	0.2522033898305192
ANAPC7 ENSG00000196510	0.34500000000000025	0.17288135593221074
TCTA ENSG00000145022	0.3730000000000003	0.19186440677966918
BIRC2 ENSG00000110330	0.3950000000000003	0.20677966101695794
SECISBP2L ENSG00000138593	0.4090000000000003	0.21627118644068716
AP5S1 ENSG00000125843	0.36600000000000027	0.18711864406780457
CHTF18 ENSG00000127586	0.4830000000000004	0.26644067796611304
ITGA6 ENSG00000091409	0.36200000000000027	0.18440677966102478
CDAN1 ENSG00000140326	0.2600000000000002	0.11525423728814048
SHKBP1 ENSG00000160410	0.43200000000000033	0.23186440677967088
LRRC8D ENSG00000171492	0.4200000000000003	0.22372881355933155
ARFGAP2 ENSG00000149182	0.36100000000000027	0.18372881355932985
SH3BGRL ENSG00000131171	0.5130000000000003	0.28677966101696134
PGLS ENSG00000130313	0.7040000000000005	0.41627118644069566
RRM1 ENSG00000167325	0.4940000000000004	0.27389830508475743
IDH1 ENSG00000138413	0.4190000000000003	0.2230508474576366
OSBPL8 ENSG00000091039	0.5500000000000004	0.31186440677967425
GJA1 ENSG00000152661	0.2790000000000002	0.1281355932203444
IL10RA ENSG00000110324	0.44700000000000034	0.24203389830509503
MBNL1 ENSG00000152601	0.44100000000000034	0.23796610169492538
CREBZF ENSG00000137504	0.5190000000000003	0.290847457627131
TIMM13 ENSG00000099800	0.5920000000000004	0.3403389830508619
VAPA ENSG00000101558	0.5640000000000004	0.32135593220340347
HSPD1 ENSG00000144381	0.4960000000000004	0.2752542372881473
ZBTB25 ENSG00000089775	0.2780000000000002	0.12745762711864947
SLC27A1 ENSG00000130304	0.5250000000000004	0.29491525423730064
GGT7 ENSG00000131067	0.3960000000000003	0.20745762711865287
ANKS1A ENSG00000064999	0.5020000000000003	0.27932203389831695
PAK2 ENSG00000180370	0.3930000000000003	0.20542372881356805
THOC5 ENSG00000100296	0.6140000000000004	0.3552542372881507
NFIX ENSG00000008441	0.3800000000000003	0.1966101694915338
MRPL35 ENSG00000132313	0.44200000000000034	0.2386440677966203
HNRNPL ENSG00000104824	0.4090000000000003	0.21627118644068716
TOR1AIP1 ENSG00000143337	0.43300000000000033	0.2325423728813658
SAMD4B ENSG00000179134	0.46400000000000036	0.2535593220339091
CLIP2 ENSG00000106665	0.5380000000000004	0.3037288135593349
KIAA1551 ENSG00000174718	0.45200000000000035	0.24542372881356975
TGFBR3 ENSG00000069702	0.2900000000000002	0.1355932203389888
MBD3 ENSG00000071655	0.46300000000000036	0.25288135593221417
MBTD1 ENSG00000011258	0.4850000000000004	0.2677966101695029
SNX3 ENSG00000112335	0.5340000000000004	0.30101694915255517
CLK3 ENSG00000179335	0.5650000000000004	0.32203389830509843
NUB1 ENSG00000013374	0.44600000000000034	0.2413559322034001
SELENBP1 ENSG00000143416	0.3940000000000003	0.206101694915263
SSBP4 ENSG00000130511	0.44100000000000034	0.23796610169492538
ATP5J ENSG00000154723	0.6100000000000004	0.3525423728813709
ARL6IP4 ENSG00000182196	0.44600000000000034	0.2413559322034001
MPZL1 ENSG00000197965	0.5310000000000004	0.2989830508474703
MRPL32 ENSG00000106591	0.3920000000000003	0.2047457627118731
PLEKHO2 ENSG00000241839	0.4110000000000003	0.21762711864407705
PPIG ENSG00000138398	0.4300000000000003	0.230508474576281
MEG3 ENSG00000214548	0.36400000000000027	0.18576271186441468
RALGPS2 ENSG00000116191	0.2640000000000002	0.11796610169492025
ZNF692 ENSG00000171163	0.5240000000000004	0.2942372881356057
HIF1AN ENSG00000166135	0.46600000000000036	0.254915254237299
HIST2H2AA4 ENSG00000203812	0.5220000000000004	0.2928813559322158
F2R ENSG00000181104	0.7360000000000005	0.4379661016949339
C19orf25 ENSG00000119559	0.46200000000000035	0.2522033898305192
HADHA ENSG00000084754	0.4250000000000003	0.22711864406780627
VDAC1 ENSG00000213585	0.5040000000000003	0.2806779661017068
TADA3 ENSG00000171148	0.3810000000000003	0.19728813559322872
PIP4K2B ENSG00000276293	0.5220000000000004	0.2928813559322158
FBXL4 ENSG00000112234	0.4140000000000003	0.21966101694916187
C7 ENSG00000112936	0.4280000000000003	0.2291525423728911
FASTK ENSG00000164896	0.44900000000000034	0.24338983050848492
DGCR8 ENSG00000128191	0.36600000000000027	0.18711864406780457
HEMK1 ENSG00000114735	0.5420000000000004	0.3064406779661147
POLR2L ENSG00000177700	0.45000000000000034	0.24406779661017988
VPS39 ENSG00000166887	0.47900000000000037	0.26372881355933325
SARAF ENSG00000133872	0.5320000000000004	0.29966101694916525
HUWE1 ENSG00000086758	0.4140000000000003	0.21966101694916187
SNX30 ENSG00000148158	0.4020000000000003	0.21152542372882255
MAGEA12 ENSG00000213401	0.7720000000000006	0.46237288135595184
WDR92 ENSG00000243667	0.4020000000000003	0.21152542372882255
LMF2 ENSG00000100258	0.46600000000000036	0.254915254237299
GOLGA4 ENSG00000144674	0.46800000000000036	0.25627118644068886
SNX17 ENSG00000115234	0.44700000000000034	0.24203389830509503
C1QBP ENSG00000108561	0.45800000000000035	0.24949152542373942
ZNF672 ENSG00000171161	0.3980000000000003	0.20881355932204276
CLCN7 ENSG00000103249	0.5060000000000003	0.28203389830509673
BMP8A ENSG00000183682	0.3830000000000003	0.1986440677966186
NUBP2 ENSG00000095906	0.47500000000000037	0.26101694915255347
MYH10 ENSG00000133026	0.2900000000000002	0.1355932203389888
CCDC124 ENSG00000007080	0.45200000000000035	0.24542372881356975
PPM1F ENSG00000100034	0.4040000000000003	0.21288135593221244
FPGS ENSG00000136877	0.46200000000000035	0.2522033898305192
SPI1 ENSG00000066336	0.7280000000000005	0.4325423728813743
GALNT2 ENSG00000143641	0.3980000000000003	0.20881355932204276
NCDN ENSG00000020129	0.32400000000000023	0.1586440677966169
MZT2A ENSG00000173272	0.5480000000000004	0.3105084745762844
TSC22D4 ENSG00000166925	0.44100000000000034	0.23796610169492538
PHF8 ENSG00000172943	0.4140000000000003	0.21966101694916187
LMAN2 ENSG00000169223	0.46300000000000036	0.25288135593221417
GNA13 ENSG00000120063	0.46700000000000036	0.2555932203389939
NELFCD ENSG00000101158	0.4180000000000003	0.22237288135594166
GINS4 ENSG00000147536	0.43200000000000033	0.23186440677967088
SPRY1 ENSG00000164056	0.3700000000000003	0.18983050847458433
PKN1 ENSG00000123143	0.5570000000000004	0.31661016949153886
UBE2N ENSG00000177889	0.4820000000000004	0.2657627118644181
COX6C ENSG00000164919	0.7670000000000006	0.45898305084747715
ARHGEF12 ENSG00000196914	0.5300000000000004	0.2983050847457754
HNRNPAB ENSG00000197451	0.5020000000000003	0.27932203389831695
MYC ENSG00000136997	0.4970000000000004	0.27593220338984226
JMJD1C ENSG00000171988	0.4020000000000003	0.21152542372882255
DIP2C ENSG00000151240	0.3800000000000003	0.1966101694915338
PSIP1 ENSG00000164985	0.4170000000000003	0.2216949152542467
ZRANB2 ENSG00000132485	0.5390000000000004	0.30440677966102986
TTLL3 ENSG00000214021	0.34600000000000025	0.17355932203390567
THOC2 ENSG00000125676	0.43700000000000033	0.2352542372881456
RAD51C ENSG00000108384	0.4000000000000003	0.21016949152543266
PACSIN2 ENSG00000100266	0.5480000000000004	0.3105084745762844
AKR1B1 ENSG00000085662	0.4830000000000004	0.26644067796611304
SORT1 ENSG00000134243	0.4920000000000004	0.2725423728813675
RASA2 ENSG00000155903	0.5780000000000004	0.3308474576271327
PHC2 ENSG00000134686	0.5110000000000003	0.2854237288135714
ARFGEF2 ENSG00000124198	0.5000000000000003	0.277966101694927
HIRA ENSG00000100084	0.4160000000000003	0.22101694915255177
DMAP1 ENSG00000178028	0.4200000000000003	0.22372881355933155
ATP6V0B ENSG00000117410	0.43900000000000033	0.2366101694915355
LSM14A ENSG00000257103	0.44600000000000034	0.2413559322034001
STAT1 ENSG00000115415	0.5080000000000003	0.2833898305084866
INF2 ENSG00000203485	0.44100000000000034	0.23796610169492538
PDK4 ENSG00000004799	0.5840000000000004	0.33491525423730234
POLR2F ENSG00000100142	0.45400000000000035	0.24677966101695964
XPO1 ENSG00000082898	0.5060000000000003	0.28203389830509673
ODC1 ENSG00000115758	0.3010000000000002	0.1430508474576332
RIOK1 ENSG00000124784	0.4990000000000004	0.2772881355932321
DCT ENSG00000080166	0.7250000000000005	0.4305084745762895
TMEM87A ENSG00000103978	0.5210000000000004	0.29220338983052085
DUSP23 ENSG00000158716	0.45200000000000035	0.24542372881356975
NDUFA11 ENSG00000174886	0.4970000000000004	0.27593220338984226
WNK1 ENSG00000060237	0.5410000000000004	0.3057627118644198
TP53I13 ENSG00000167543	0.47700000000000037	0.2623728813559434
WDR24 ENSG00000127580	0.46000000000000035	0.2508474576271293
MRPL23 ENSG00000276345	0.3920000000000003	0.2047457627118731
AGGF1 ENSG00000164252	0.45100000000000035	0.24474576271187481
ZBTB21 ENSG00000173276	0.4000000000000003	0.21016949152543266
LGMN ENSG00000100600	0.4920000000000004	0.2725423728813675
SEC23A ENSG00000100934	0.3730000000000003	0.19186440677966918
TFEC ENSG00000105967	0.34500000000000025	0.17288135593221074
CCNT2 ENSG00000082258	0.4070000000000003	0.21491525423729727
NAA50 ENSG00000121579	0.47400000000000037	0.2603389830508585
ADM5 ENSG00000224420	0.33100000000000024	0.16338983050848152
STAT3 ENSG00000168610	0.3870000000000003	0.2013559322033984
HYAL2 ENSG00000068001	0.3810000000000003	0.19728813559322872
SEPP1 ENSG00000250722	0.33600000000000024	0.16677966101695624
SMARCB1 ENSG00000099956	0.4980000000000004	0.2766101694915372
TAF1D ENSG00000166012	0.4870000000000004	0.2691525423728928
TSPAN14 ENSG00000108219	0.46200000000000035	0.2522033898305192
ETFA ENSG00000140374	0.5700000000000004	0.3254237288135731
RB1CC1 ENSG00000023287	0.46100000000000035	0.25152542372882425
COL4A3BP ENSG00000113163	0.5690000000000004	0.3247457627118782
VMP1 ENSG00000062716	0.4910000000000004	0.2718644067796726
GIGYF2 ENSG00000204120	0.44300000000000034	0.23932203389831527
PTTG1 ENSG00000164611	0.6850000000000005	0.4033898305084917
HIATL1 ENSG00000148110	0.4310000000000003	0.23118644067797592
C16orf74 ENSG00000154102	0.4180000000000003	0.22237288135594166
ADPGK ENSG00000159322	0.4070000000000003	0.21491525423729727
ZNF593 ENSG00000142684	0.4910000000000004	0.2718644067796726
HECA ENSG00000112406	0.36200000000000027	0.18440677966102478
PHB ENSG00000167085	0.5520000000000004	0.3132203389830641
ADCK3 ENSG00000163050	0.33000000000000024	0.16271186440678656
ATXN7L3B ENSG00000253719	0.3820000000000003	0.19796610169492365
TMCO1 ENSG00000143183	0.44100000000000034	0.23796610169492538
COX11 ENSG00000166260	0.3840000000000003	0.19932203389831354
MAPK11 ENSG00000185386	0.3130000000000002	0.15118644067797252
POLE ENSG00000177084	0.36200000000000027	0.18440677966102478
TKT ENSG00000163931	0.5910000000000004	0.33966101694916695
SPCS1 ENSG00000114902	0.46800000000000036	0.25627118644068886
TPI1 ENSG00000111669	0.5000000000000003	0.277966101694927
PTPDC1 ENSG00000158079	0.3720000000000003	0.19118644067797422
PSMC3 ENSG00000165916	0.46000000000000035	0.2508474576271293
PIKFYVE ENSG00000115020	0.4220000000000003	0.22508474576272144
EEF1D ENSG00000104529	0.5090000000000003	0.28406779661018156
UBR5 ENSG00000104517	0.4870000000000004	0.2691525423728928
BCYRN1 ENSG00000236824	0.4160000000000003	0.22101694915255177
CD6 ENSG00000013725	0.5090000000000003	0.28406779661018156
P3H4 ENSG00000141696	0.4950000000000004	0.27457627118645234
SEL1L3 ENSG00000091490	0.44900000000000034	0.24338983050848492
GPX3 ENSG00000211445	0.4150000000000003	0.22033898305085683
DDX27 ENSG00000124228	0.45600000000000035	0.24813559322034953
MCUR1 ENSG00000050393	0.4140000000000003	0.21966101694916187
CCDC69 ENSG00000198624	0.5820000000000004	0.3335593220339125
TOP2A ENSG00000131747	0.5520000000000004	0.3132203389830641
FBXO30 ENSG00000118496	0.4130000000000003	0.21898305084746694
ZIK1 ENSG00000171649	0.3940000000000003	0.206101694915263
PFKL ENSG00000141959	0.43300000000000033	0.2325423728813658
AHCTF1 ENSG00000153207	0.4130000000000003	0.21898305084746694
EZH1 ENSG00000108799	0.5100000000000003	0.28474576271187646
RNF167 ENSG00000108523	0.4180000000000003	0.22237288135594166
TF ENSG00000091513	0.5740000000000004	0.3281355932203529
ERMP1 ENSG00000099219	0.3850000000000003	0.2000000000000085
ATP5EP2 ENSG00000180389	0.47200000000000036	0.25898305084746864
IKZF3 ENSG00000161405	0.5150000000000003	0.2881355932203512
FBLN2 ENSG00000163520	0.35800000000000026	0.181694915254245
PES1 ENSG00000100029	0.47100000000000036	0.2583050847457737
GUCD1 ENSG00000138867	0.5000000000000003	0.277966101694927
CEBPB ENSG00000172216	0.3780000000000003	0.1952542372881439
RAB18 ENSG00000099246	0.4130000000000003	0.21898305084746694
TALDO1 ENSG00000177156	0.5020000000000003	0.27932203389831695
NUP54 ENSG00000138750	0.4240000000000003	0.2264406779661113
HNRNPU ENSG00000153187	0.46200000000000035	0.2522033898305192
MLYCD ENSG00000103150	0.3700000000000003	0.18983050847458433
OCIAD1 ENSG00000109180	0.47700000000000037	0.2623728813559434
METTL2B ENSG00000165055	0.3940000000000003	0.206101694915263
CARD9 ENSG00000187796	0.4100000000000003	0.2169491525423821
SLC9A3R1 ENSG00000109062	0.44500000000000034	0.24067796610170514
TMC6 ENSG00000141524	0.35800000000000026	0.181694915254245
C6orf89 ENSG00000198663	0.3850000000000003	0.2000000000000085
ENAH ENSG00000154380	0.5440000000000004	0.3077966101695046
VLDLR ENSG00000147852	0.4960000000000004	0.2752542372881473
DHRS7 ENSG00000100612	0.5460000000000004	0.30915254237289447
RAB8B ENSG00000166128	0.5140000000000003	0.28745762711865624
WDR70 ENSG00000082068	0.33600000000000024	0.16677966101695624
CHD6 ENSG00000124177	0.4150000000000003	0.22033898305085683
DCXR ENSG00000169738	0.4040000000000003	0.21288135593221244
CEBPD ENSG00000221869	0.44900000000000034	0.24338983050848492
HERPUD1 ENSG00000051108	0.5720000000000004	0.32677966101696304
MARCH3 ENSG00000173926	0.4190000000000003	0.2230508474576366
ZDHHC8 ENSG00000099904	0.36500000000000027	0.1864406779661096
ACSS1 ENSG00000154930	0.34800000000000025	0.17491525423729556
OSMR ENSG00000145623	0.3050000000000002	0.14576271186441297
SCARF2 ENSG00000244486	0.6150000000000004	0.3559322033898456
EIF4A2 ENSG00000156976	0.4880000000000004	0.2698305084745877
FAM210A ENSG00000177150	0.5590000000000004	0.3179661016949287
CHORDC1 ENSG00000110172	0.45300000000000035	0.2461016949152647
LAMB2 ENSG00000172037	0.3950000000000003	0.20677966101695794
BRD2 ENSG00000204256	0.43200000000000033	0.23186440677967088
SIRT7 ENSG00000187531	0.3010000000000002	0.1430508474576332
TRAPPC6A ENSG00000007255	0.4960000000000004	0.2752542372881473
LY96 ENSG00000154589	0.3970000000000003	0.20813559322034783
CTSZ ENSG00000101160	0.47800000000000037	0.2630508474576383
SLC35C2 ENSG00000080189	0.46600000000000036	0.254915254237299
SULT1A1 ENSG00000196502	0.4040000000000003	0.21288135593221244
COG2 ENSG00000135775	0.5150000000000003	0.2881355932203512
RNF5 ENSG00000204308	0.6110000000000004	0.3532203389830659
ZNF330 ENSG00000109445	0.4140000000000003	0.21966101694916187
SLC7A5 ENSG00000103257	0.5720000000000004	0.32677966101696304
CTNNA1 ENSG00000044115	0.4290000000000003	0.22983050847458605
KDM5C ENSG00000126012	0.5180000000000003	0.29016949152543603
TUSC3 ENSG00000104723	0.4930000000000004	0.27322033898306247
TRMU ENSG00000100416	0.6020000000000004	0.34711864406781134
DARS ENSG00000115866	0.5400000000000004	0.3050847457627248
AKTIP ENSG00000166971	0.4200000000000003	0.22372881355933155
UQCRC1 ENSG00000010256	0.5570000000000004	0.31661016949153886
CDH5 ENSG00000179776	0.20100000000000015	0.07525423728813879
CLPTM1 ENSG00000104853	0.44900000000000034	0.24338983050848492
NLRC5 ENSG00000140853	0.4170000000000003	0.2216949152542467
DMWD ENSG00000185800	0.4280000000000003	0.2291525423728911
SERINC3 ENSG00000132824	0.6640000000000005	0.38915254237289787
GRASP ENSG00000161835	0.3810000000000003	0.19728813559322872
LILRB1 ENSG00000104972	0.3860000000000003	0.20067796610170344
FAM174A ENSG00000174132	0.4280000000000003	0.2291525423728911
TRPM7 ENSG00000092439	0.44900000000000034	0.24338983050848492
TEF ENSG00000167074	0.34600000000000025	0.17355932203390567
TAF2 ENSG00000064313	0.45700000000000035	0.2488135593220445
KXD1 ENSG00000105700	0.44300000000000034	0.23932203389831527
PPM1A ENSG00000100614	0.3700000000000003	0.18983050847458433
UHMK1 ENSG00000152332	0.4220000000000003	0.22508474576272144
ATP5B ENSG00000110955	0.43800000000000033	0.23593220338984053
TRA2B ENSG00000136527	0.5140000000000003	0.28745762711865624
ZNF106 ENSG00000103994	0.5180000000000003	0.29016949152543603
BAG1 ENSG00000107262	0.4190000000000003	0.2230508474576366
KIF13B ENSG00000197892	0.4170000000000003	0.2216949152542467
SDCBP ENSG00000137575	0.5280000000000004	0.29694915254238546
EIF5AL1 ENSG00000253626	0.47400000000000037	0.2603389830508585
ITCH ENSG00000078747	0.3990000000000003	0.20949152542373772
SUMO3 ENSG00000184900	0.46600000000000036	0.254915254237299
CSK ENSG00000103653	0.6850000000000005	0.4033898305084917
NOC4L ENSG00000184967	0.3890000000000003	0.20271186440678826
SGK3 ENSG00000104205	0.5320000000000004	0.29966101694916525
AC074033.1 ENSG00000281137	0.4210000000000003	0.22440677966102648
CCR6 ENSG00000112486	0.23300000000000018	0.09694915254237702
SLC39A1 ENSG00000143570	0.45800000000000035	0.24949152542373942
SPPL2B ENSG00000005206	0.4870000000000004	0.2691525423728928
NKRF ENSG00000186416	0.33200000000000024	0.16406779661017645
FAM91A1 ENSG00000176853	0.5680000000000004	0.32406779661018326
FAM3C ENSG00000196937	0.5290000000000004	0.2976271186440804
PDXDC1 ENSG00000179889	0.5190000000000003	0.290847457627131
TMX3 ENSG00000166479	0.4000000000000003	0.21016949152543266
MYADM ENSG00000179820	0.6320000000000005	0.3674576271186597
INTS1 ENSG00000164880	0.4890000000000004	0.2705084745762827
NBN ENSG00000104320	0.4140000000000003	0.21966101694916187
CFLAR ENSG00000003402	0.3880000000000003	0.20203389830509333
MGRN1 ENSG00000102858	0.47900000000000037	0.26372881355933325
LAP3 ENSG00000002549	0.5070000000000003	0.28271186440679164
TUBB4B ENSG00000188229	0.46700000000000036	0.2555932203389939
TXNL4A ENSG00000141759	0.4180000000000003	0.22237288135594166
KAT6A ENSG00000083168	0.34900000000000025	0.1755932203389905
CSPG4 ENSG00000173546	0.6520000000000005	0.38101694915255857
PAF1 ENSG00000006712	0.44700000000000034	0.24203389830509503
RRBP1 ENSG00000125844	0.4270000000000003	0.22847457627119616
FDPS ENSG00000160752	0.3810000000000003	0.19728813559322872
LAMTOR1 ENSG00000149357	0.5390000000000004	0.30440677966102986
ILF3 ENSG00000129351	0.47400000000000037	0.2603389830508585
PQBP1 ENSG00000102103	0.4240000000000003	0.2264406779661113
IGFBP5 ENSG00000115461	0.4300000000000003	0.230508474576281
GRWD1 ENSG00000105447	0.36200000000000027	0.18440677966102478
METTL21A ENSG00000144401	0.4260000000000003	0.2277966101695012
FAM69B ENSG00000165716	0.5530000000000004	0.3138983050847591
MKNK2 ENSG00000099875	0.5280000000000004	0.29694915254238546
INPP4A ENSG00000040933	0.3880000000000003	0.20203389830509333
JMJD4 ENSG00000081692	0.5380000000000004	0.3037288135593349
SLC22A23 ENSG00000137266	0.33700000000000024	0.16745762711865117
BANK1 ENSG00000153064	0.35700000000000026	0.18101694915255007
ENG ENSG00000106991	0.45000000000000034	0.24406779661017988
NDUFA9 ENSG00000139180	0.4090000000000003	0.21627118644068716
EFR3B ENSG00000084710	0.4900000000000004	0.27118644067797765
KRTCAP2 ENSG00000163463	0.5070000000000003	0.28271186440679164
KIAA1522 ENSG00000162522	0.3930000000000003	0.20542372881356805
PPIA ENSG00000196262	0.5760000000000004	0.3294915254237428
C3AR1 ENSG00000171860	0.3810000000000003	0.19728813559322872
C10orf10 ENSG00000165507	0.36600000000000027	0.18711864406780457
SULT1A4 ENSG00000213648	0.4080000000000003	0.21559322033899223
IFITM3 ENSG00000142089	0.5040000000000003	0.2806779661017068
SRSF4 ENSG00000116350	0.3800000000000003	0.1966101694915338
ATPAF1 ENSG00000123472	0.5150000000000003	0.2881355932203512
ACN9 ENSG00000196636	0.3930000000000003	0.20542372881356805
DTX3L ENSG00000163840	0.4960000000000004	0.2752542372881473
PSME1 ENSG00000092010	0.5900000000000004	0.33898305084747204
NFE2L2 ENSG00000116044	0.4240000000000003	0.2264406779661113
